Zone Identifier;GL Account Code;Cost Center Code;Cognos Account
"MEX";"60000007";"190N5D06A0";"405000"
"MEX";"60000007";"190N5D33A0";"405000"
"MEX";"60000007";"190N7439C0";"405301"
"MEX";"60000007";"190N7D12A0";"405000"
"MEX";"60000007";"190N7FA2A0";"405000"
"MEX";"60000007";"190N9C04A0";"405000"
"MEX";"60000007";"190N9D31A0";"405000"
"MEX";"60000007";"190NB439C0";"405301"
"MEX";"60000007";"190NBD23A0";"405000"
"MEX";"60000007";"190NDFA2A0";"405000"
"MEX";"60000007";"190NEC05A0";"405000"
"MEX";"60000007";"190NED2740";"405101"
"MEX";"60000007";"210C1100C0";"405301"
"MEX";"60000007";"210C120330";"402102"
"MEX";"60000007";"210C121F50";"405102"
"MEX";"60000007";"210C1400C0";"405301"
"MEX";"60000007";"210C1A0390";"404001"
"MEX";"60000007";"210C220050";"405102"
"MEX";"60000007";"210C220430";"402102"
"MEX";"60000007";"210C221050";"405102"
"MEX";"60000007";"210C2305C0";"405301"
"MEX";"60000007";"210C280090";"404001"
"MEX";"60000007";"210C2A0690";"404001"
"MEX";"60000007";"210C320050";"405102"
"MEX";"60000007";"210C320450";"405102"
"MEX";"60000007";"210C320830";"402102"
"MEX";"60000007";"210C3303C0";"405301"
"MEX";"60000007";"210C3400C0";"405301"
"MEX";"60000007";"210C3A0490";"404001"
"MEX";"60000007";"210C4100C0";"405301"
"MEX";"60000007";"210C420330";"402102"
"MEX";"60000007";"210C420650";"405102"
"MEX";"60000007";"210CK20650";"405102"
"MEX";"60000007";"210CK304C0";"405301"
"MEX";"60000007";"210CKA0090";"404001"
"MEX";"60000007";"210CKA0790";"404001"
"MEX";"60000007";"210CL20250";"405102"
"MEX";"60000007";"210CL400C0";"405301"
"MEX";"60000007";"210CLA0490";"404001"
"MEX";"60000007";"210CM20330";"402102"
"MEX";"60000007";"210CM20730";"402102"
"MEX";"60000007";"210CM307C0";"405301"
"MEX";"60000007";"210CMA0390";"404001"
"MEX";"60000007";"210CMJ09C0";"405301"
"MEX";"60000007";"210CN20730";"402102"
"MEX";"60000007";"210CN70070";"403001"
"MEX";"60000007";"210CNJ0570";"403001"
"MEX";"60000007";"210CO20330";"402102"
"MEX";"60000007";"210CO20730";"402102"
"MEX";"60000007";"210CO21050";"405102"
"MEX";"60000007";"210CO21830";"402102"
"MEX";"60000007";"210CO306C0";"405301"
"MEX";"60000007";"210CO318C0";"405301"
"MEX";"60000007";"210COA0390";"404001"
"MEX";"60000007";"210COA1090";"404001"
"MEX";"60000007";"210COJ0570";"403001"
"MEX";"60000007";"210CP20250";"405102"
"MEX";"60000007";"210CP20630";"402102"
"MEX";"60000007";"210CP301C0";"405301"
"MEX";"60000007";"210CP400C0";"405301"
"MEX";"60000007";"210CPA0390";"404001"
"MEX";"60000007";"210CPJ0570";"403001"
"MEX";"60000007";"210CQ20650";"405102"
"MEX";"60000007";"210CQ21130";"402102"
"MEX";"60000007";"210CQ21730";"402102"
"MEX";"60000007";"210CQ307C0";"405301"
"MEX";"60000007";"210CQ320C0";"405301"
"MEX";"60000007";"210CQA0690";"404001"
"MEX";"60000007";"210CQA1790";"404001"
"MEX";"60000007";"210CR20130";"402102"
"MEX";"60000007";"210CR21F30";"402102"
"MEX";"60000007";"210CR400C0";"405301"
"MEX";"60000007";"210CRA0690";"404001"
"MEX";"60000007";"210CRJ0890";"404001"
"MEX";"60000007";"210CS20250";"405102"
"MEX";"60000007";"210CS20830";"402102"
"MEX";"60000007";"210CS21630";"402102"
"MEX";"60000007";"210CS22150";"405102"
"MEX";"60000007";"210CS305C0";"405301"
"MEX";"60000007";"210CS321C0";"405301"
"MEX";"60000007";"210CSA0290";"404001"
"MEX";"60000007";"210CSA1390";"404001"
"MEX";"60000007";"210CU100C0";"405301"
"MEX";"60000007";"210CUA0090";"404001"
"MEX";"60000007";"210CY20330";"402102"
"MEX";"60000007";"210CYA0190";"404001"
"MEX";"60000007";"570513A8F0";"405300"
"MEX";"60000007";"5705AF40C0";"405301"
"MEX";"60000007";"570I1984C0";"405301"
"MEX";"60000007";"570I1991C0";"405301"
"MEX";"60000007";"570I19V6C0";"405301"
"MEX";"60000007";"570I19W3C0";"405301"
"MEX";"60000007";"570M1M77C0";"405301"
"MEX";"60000007";"570X1250C0";"405301"
"MEX";"60000007";"570X1319C0";"405301"
"MEX";"60000007";"570X13A1C0";"405301"
"MEX";"60000007";"570X14Y5C0";"405301"
"MEX";"60000007";"570X14Z2C0";"405301"
"MEX";"60000007";"570X16A7C0";"405301"
"MEX";"60000007";"570X1946C0";"405301"
"MEX";"60000007";"570X1AB1C0";"405301"
"MEX";"60000007";"570X1AZ6C0";"405301"
"MEX";"60000007";"570X1FZ7C0";"405301"
"MEX";"60000007";"570X1IX8C0";"405301"
"MEX";"60000007";"580213D3C0";"405301"
"MEX";"60000007";"580C1AF7C0";"405301"
"MEX";"60000007";"580C1AI3C0";"405301"
"MEX";"60000007";"580I19F2C0";"405301"
"MEX";"60000007";"580M1YH7C0";"405301"
"MEX";"60000007";"580R14B3C0";"405301"
"MEX";"60000007";"590I1DV3C0";"405301"
"MEX";"60000007";"660K4439C0";"405301"
"MEX";"60000007";"660K4K23A0";"405000"
"MEX";"60000007";"660K5K16A0";"405000"
"MEX";"60000007";"690K1E06A0";"405000"
"MEX";"60000007";"690K2101C0";"405301"
"MEX";"60000007";"690K2E31A0";"405000"
"MEX";"60000007";"750K9E00C0";"405301"
"MEX";"60000007";"750KFL0020";"402101"
"MEX";"60000007";"750T1600C0";"405301"
"MEX";"60000007";"750T1M00A0";"405000"
"MEX";"60000007";"750T3C51A0";"405000"
"MEX";"60000007";"750T3N03A0";"405000"
"MEX";"60000007";"750T5L0040";"405101"
"MEX";"60000007";"880OB905C0";"405301"
"MEX";"60000007";"880OBD33A0";"405000"
"MEX";"60000007";"SD";"405301"
"MEX";"60000008";"110L1L9420";"402101"
"MEX";"60000008";"190N1C03A0";"405000"
"MEX";"60000008";"190N1D23A0";"405000"
"MEX";"60000008";"190N1H49A0";"405000"
"MEX";"60000008";"190N3C05A0";"405000"
"MEX";"60000009";"210CA22350";"405102"
"MEX";"60000009";"210CA22930";"402102"
"MEX";"60000009";"210CA307C0";"405301"
"MEX";"60000009";"210CA314C0";"405301"
"MEX";"60000009";"210CA328C0";"405301"
"MEX";"60000009";"210CAA0090";"404001"
"MEX";"60000009";"210CAA1190";"404001"
"MEX";"60000009";"210CAA2190";"404001"
"MEX";"60000009";"210CAJ0570";"403001"
"MEX";"60000009";"210CB20450";"405102"
"MEX";"60000009";"210CBA0090";"404001"
"MEX";"60000009";"210CC20050";"405102"
"MEX";"60000009";"210CC20750";"405102"
"MEX";"60000009";"210CC304C0";"405301"
"MEX";"60000009";"210CC70070";"403001"
"MEX";"60000009";"210CCA0890";"404001"
"MEX";"60000009";"210CDA0090";"404001"
"MEX";"60000009";"210CE20530";"402102"
"MEX";"60000009";"210CE600C0";"405301"
"MEX";"60000009";"210CEJ0050";"405102"
"MEX";"60000009";"210CF20250";"405102"
"MEX";"60000009";"210CF20730";"402102"
"MEX";"60000009";"210CF21050";"405102"
"MEX";"60000009";"210CF300C0";"405301"
"MEX";"60000009";"210CF310C0";"405301"
"MEX";"60000009";"210CF80090";"404001"
"MEX";"60000009";"210CFA0990";"404001"
"MEX";"60000009";"210CG20050";"405102"
"MEX";"60000009";"210CG20750";"405102"
"MEX";"60000009";"210CG300C0";"405301"
"MEX";"60000009";"210CG310C0";"405301"
"MEX";"60000009";"210CGA0590";"404001"
"MEX";"60000009";"210CGÑ1190";"404001"
"MEX";"60000009";"210CH20230";"402102"
"MEX";"60000009";"210CH20550";"405102"
"MEX";"60000009";"210CH20930";"402102"
"MEX";"60000009";"210CH21530";"402102"
"MEX";"60000009";"210CH304C0";"405301"
"MEX";"60000009";"210CH312C0";"405301"
"MEX";"60000009";"210CH80090";"404001"
"MEX";"60000009";"210CHA0790";"404001"
"MEX";"60000009";"210CHA2090";"404001"
"MEX";"60000009";"210CI20230";"402102"
"MEX";"60000009";"210CI20650";"405102"
"MEX";"60000009";"210CI600C0";"405301"
"MEX";"60000009";"210CIA0490";"404001"
"MEX";"60000009";"210CJ100C0";"405301"
"MEX";"60000009";"210CJ20430";"402102"
"MEX";"60000009";"210CJ20930";"402102"
"MEX";"60000009";"210CJ301C0";"405301"
"MEX";"60000009";"210CJ310C0";"405301"
"MEX";"60000009";"210CJA0190";"404001"
"MEX";"60000009";"210CJA1190";"404001"
"MEX";"60000009";"210CK20250";"405102"
"MEX";"60000009";"210CK20630";"402102"
"MEX";"60000009";"210CK303C0";"405301"
"MEX";"60000009";"210CK80090";"404001"
"MEX";"60000009";"210CKA0690";"404001"
"MEX";"60000009";"210CL20230";"402102"
"MEX";"60000009";"210CL304C0";"405301"
"MEX";"60000009";"210CLA0490";"404001"
"MEX";"60000009";"210CM20330";"402102"
"MEX";"60000009";"210CM20650";"405102"
"MEX";"60000009";"210CM306C0";"405301"
"MEX";"60000009";"210CMA0390";"404001"
"MEX";"60000009";"210CMJ09C0";"405301"
"MEX";"60000009";"210CN20450";"405102"
"MEX";"60000009";"210CN600C0";"405301"
"MEX";"60000009";"210CNJ0570";"403001"
"MEX";"60000009";"210CO20330";"402102"
"MEX";"60000009";"210CO20650";"405102"
"MEX";"60000009";"210CO21030";"402102"
"MEX";"60000009";"210CO21830";"402102"
"MEX";"60000009";"210CO306C0";"405301"
"MEX";"60000009";"210CO316C0";"405301"
"MEX";"60000009";"210COA0290";"404001"
"MEX";"60000009";"210COA1090";"404001"
"MEX";"60000009";"210COJ0570";"403001"
"MEX";"60000009";"210CP20230";"402102"
"MEX";"60000009";"210CP20550";"405102"
"MEX";"60000009";"210CP301C0";"405301"
"MEX";"60000009";"210CP400C0";"405301"
"MEX";"60000009";"210CPA0290";"404001"
"MEX";"60000009";"210CPJ0050";"405102"
"MEX";"60000009";"210CQ20650";"405102"
"MEX";"60000009";"210CQ21130";"402102"
"MEX";"60000009";"210CQ21650";"405102"
"MEX";"60000009";"210CQ306C0";"405301"
"MEX";"60000009";"210CQ317C0";"405301"
"MEX";"60000009";"210CQA0290";"404001"
"MEX";"60000009";"210CQA1690";"404001"
"MEX";"60000009";"210CR20050";"405102"
"MEX";"60000009";"210CR21F30";"402102"
"MEX";"60000009";"210CR400C0";"405301"
"MEX";"60000009";"210CRA0590";"404001"
"MEX";"60000009";"210CRJ0570";"403001"
"MEX";"60000009";"210CS20250";"405102"
"MEX";"60000009";"210CS20830";"402102"
"MEX";"60000009";"210CS21350";"405102"
"MEX";"60000009";"210CS22130";"402102"
"MEX";"60003122";"190N5337C0";"405301"
"MEX";"60003122";"190N5H49A0";"405000"
"MEX";"60003122";"190N7D33A0";"405000"
"MEX";"60003122";"190N9H49A0";"405000"
"MEX";"60003122";"210C2305C0";"405301"
"MEX";"60003122";"210C321150";"405102"
"MEX";"60003122";"210C821450";"405102"
"MEX";"60003122";"210CA21250";"405102"
"MEX";"60003122";"210CC20050";"405102"
"MEX";"60003122";"210CO20450";"405102"
"MEX";"60003122";"210CQ20250";"405102"
"MEX";"60003122";"210CR306C0";"405301"
"MEX";"60003122";"5705A312C0";"405301"
"MEX";"60003128";"210C1301C0";"405301"
"MEX";"60003128";"210C3304C0";"405301"
"MEX";"60003128";"210C5305C0";"405301"
"MEX";"60003128";"210C6305C0";"405301"
"MEX";"60003128";"210C7306C0";"405301"
"MEX";"60003128";"210CA307C0";"405301"
"MEX";"60003128";"210CA329C0";"405301"
"MEX";"60003128";"210CE302C0";"405301"
"MEX";"60003128";"210CG301C0";"405301"
"MEX";"60003128";"210CH308C0";"405301"
"MEX";"60003128";"210CJ303C0";"405301"
"MEX";"60003128";"210CK306C0";"405301"
"MEX";"60003128";"210CN303C0";"405301"
"MEX";"60003128";"210CO315C0";"405301"
"MEX";"60003128";"210CQ313C0";"405301"
"MEX";"60003128";"210CS309C0";"405301"
"MEX";"60003143";"190N3439C0";"405301"
"MEX";"60003143";"190N5101C0";"405301"
"MEX";"60003143";"190NE337C0";"405301"
"MEX";"60003143";"190NEF45A0";"405000"
"MEX";"60003143";"570515I4F0";"405300"
"MEX";"60003143";"750TFE00C0";"405301"
"MEX";"60003148";"570X1323C0";"405301"
"MEX";"60003149";"190N5I50A0";"405000"
"MEX";"60003149";"190NDD31A0";"405000"
"MEX";"60003149";"750K9M00A0";"405000"
"MEX";"60003150";"190N1C05A0";"405000"
"MEX";"60003150";"190NDD11A0";"405000"
"MEX";"60003150";"210C320350";"405102"
"MEX";"60003150";"210C820150";"405102"
"MEX";"60003150";"210CH21450";"405102"
"MEX";"60003150";"210CO20350";"405102"
"MEX";"60003150";"210CS20550";"405102"
"MEX";"60003150";"750KFM00A0";"405000"
"MEX";"60003152";"190N3337C0";"405301"
"MEX";"60003152";"210C6300C0";"405301"
"MEX";"60003152";"210CL300C0";"405301"
"MEX";"60003152";"440H3300C0";"405301"
"MEX";"60003152";"660K6337C0";"405301"
"MEX";"60003152";"750T5600C0";"405301"
"MEX";"60003153";"";
"MEX";"60003154";"210CBA0090";"404001"
"MEX";"60003155";"210CB20330";"402102"
"MEX";"60003155";"210CO20030";"402102"
"MEX";"60003156";"210C820130";"402102"
"MEX";"60003156";"210CK20030";"402102"
"MEX";"60003157";"190N7938C0";"405301"
"MEX";"60003157";"190N7H49A0";"405000"
"MEX";"60003157";"690K244503";"405301"
"MEX";"60003158";"210C5400C0";"405301"
"MEX";"60003158";"210CI300C0";"405301"
"MEX";"60003158";"710KG600C0";"405301"
"MEX";"60003159";"190N7D11A0";"405000"
"MEX";"60003159";"210C9300C0";"405301"
"MEX";"60003159";"210CJ300C0";"405301"
"MEX";"60003159";"580R14C1C0";"405301"
"MEX";"60003160";"190NBD1320";"402101"
"MEX";"60003160";"750T1M0020";"402101"
"MEX";"60003164";"210C4305C0";"405301"
"MEX";"60003164";"210C521650";"405102"
"MEX";"60003164";"210C621250";"405102"
"MEX";"60003164";"210C7310C0";"405301"
"MEX";"60003164";"210CB20350";"405102"
"MEX";"60003164";"210CF20350";"405102"
"MEX";"60003164";"210CG20950";"405102"
"MEX";"60003164";"210CGA0690";"404001"
"MEX";"60003164";"210CH301C0";"405301"
"MEX";"60003164";"210CI400C0";"405301"
"MEX";"60003164";"210CJ311C0";"405301"
"MEX";"60003164";"210CLA0190";"404001"
"MEX";"60003164";"210CN307C0";"405301"
"MEX";"60003165";"";
"MEX";"60003166";"210C6302C0";"405301"
"MEX";"60003166";"210CEA0090";"404001"
"MEX";"60003166";"210CK300C0";"405301"
"MEX";"60003166";"210CRA0090";"404001"
